@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
6,6,10,13,23,30,20,50,0.000333,0.075393,5.000000,1130.890489,62.827249,226.178098,81.324997,2,yes
6,6,10,12,22,30,19,49,0.000333,0.072837,5.000000,1092.560747,60.697819,218.512149,76.238831,2,yes
6,6,12,14,26,32,22,54,0.000333,0.084608,6.000000,1522.942469,84.607915,253.823745,96.322519,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
12,12,12,21,33,52,40,92,0.000333,0.154695,6.000000,2784.505554,154.694753,464.084259,135.258216,3,yes
12,12,14,24,38,54,45,99,0.000333,0.173182,7.000000,3636.813767,202.045209,519.544824,163.342069,4,no
9,9,9,17,26,34,30,64,0.000333,0.100276,4.000000,1203.312568,66.850698,300.828142,98.016193,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
11,11,14,23,37,54,44,98,0.000333,0.170175,7.000000,3573.685009,198.538056,510.526430,157.344894,4,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
8,8,11,17,28,36,36,72,0.000333,0.115377,10.000000,3461.295544,192.294197,346.129554,107.540616,3,no
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,13,22,31,21,52,0.000333,0.077297,4.000000,927.561777,51.531210,231.890444,76.635041,2,yes
20,20,15,22,37,96,76,172,0.000333,0.298675,21.000000,18816.545557,1045.363642,896.025979,156.710855,5,no
6,6,9,12,21,31,20,51,0.000333,0.074669,4.000000,896.032754,49.779597,224.008189,71.548875,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,15,24,33,24,57,0.000333,0.087114,4.000000,1045.371450,58.076192,261.342863,87.132684,2,yes
7,7,9,16,25,33,25,58,0.000333,0.089781,4.000000,1077.374636,59.854146,269.343659,92.529325,2,yes
12,12,15,24,39,59,47,106,0.000333,0.186751,7.000000,3921.768446,217.876025,560.252635,168.642459,4,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
8,8,9,16,25,41,28,69,0.000333,0.106809,4.000000,1281.704308,71.205795,320.426077,92.529325,2,yes
13,13,15,25,40,67,51,118,0.000333,0.209329,14.000000,8791.825213,488.434734,627.987515,174.699764,4,no
8,8,9,17,26,41,29,70,0.000333,0.109677,4.000000,1316.123121,73.117951,329.030780,98.016193,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,9,15,24,29,22,51,0.000333,0.077944,4.000000,935.332350,51.962908,233.833088,87.132684,2,yes
6,6,9,14,23,29,21,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,81.832294,2,yes
6,6,11,16,27,31,24,55,0.000333,0.087173,5.000000,1307.594063,72.644115,261.518813,102.053748,3,no
6,6,11,12,23,31,19,50,0.000333,0.075393,5.000000,1130.890489,62.827249,226.178098,81.073298,2,yes
6,6,11,12,23,31,19,50,0.000333,0.075393,5.000000,1130.890489,62.827249,226.178098,81.073298,2,yes
6,6,13,13,26,33,21,54,0.000333,0.084608,6.000000,1522.942469,84.607915,253.823745,96.211433,3,no
7,7,11,16,27,35,25,60,0.000333,0.095098,5.000000,1426.466251,79.248125,285.293250,102.053748,2,yes
13,13,14,25,39,64,51,115,0.000333,0.202607,14.000000,8509.497572,472.749865,607.821255,169.399374,4,no
7,7,11,17,28,35,26,61,0.000333,0.097750,5.000000,1466.243251,81.457958,293.248650,107.540616,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,10,17,27,32,27,59,0.000333,0.093513,5.000000,1402.691813,77.927323,280.538363,102.706149,2,yes
14,14,15,26,41,61,57,118,0.000333,0.210730,14.000000,8850.675912,491.704217,632.191137,180.814792,4,no
7,7,10,18,28,32,28,60,0.000333,0.096147,5.000000,1442.206477,80.122582,288.441295,108.277931,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,11,15,26,31,22,53,0.000333,0.083041,5.000000,1245.616525,69.200918,249.123305,96.657107,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
6,6,10,15,25,30,22,52,0.000333,0.080494,5.000000,1207.402609,67.077923,241.480522,91.822640,2,yes
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,7,15,10,11,21,0.000333,0.027348,4.000000,328.178810,18.232156,82.044703,43.651484,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,7,15,10,11,21,0.000333,0.027348,4.000000,328.178810,18.232156,82.044703,43.651484,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
3,3,8,8,16,10,12,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,5,12,8,9,17,0.000333,0.020315,3.000000,182.833088,10.157394,60.944363,31.261125,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
2,2,7,5,12,8,9,17,0.000333,0.020315,3.000000,182.833088,10.157394,60.944363,31.261125,1,no
2,2,7,7,14,8,13,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
6,6,9,10,19,29,17,46,0.000333,0.065135,4.000000,781.618662,43.423259,195.404666,61.748606,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
8,8,11,13,24,38,22,60,0.000333,0.091699,5.000000,1375.488750,76.416042,275.097750,86.159464,2,yes
7,7,9,10,19,31,19,50,0.000333,0.070799,4.000000,849.585503,47.199195,212.396376,61.748606,2,yes
7,7,9,10,19,31,19,50,0.000333,0.070799,4.000000,849.585503,47.199195,212.396376,61.748606,2,yes
8,8,13,14,27,40,24,64,0.000333,0.101438,6.000000,1825.876801,101.437600,304.312800,101.408685,3,no
8,8,13,13,26,45,25,70,0.000333,0.109677,6.000000,1974.184682,109.676927,329.030780,96.211433,3,no
8,8,13,13,26,45,25,70,0.000333,0.109677,6.000000,1974.184682,109.676927,329.030780,96.211433,3,no
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,11,12,23,36,20,56,0.000333,0.084440,5.000000,1266.597348,70.366519,253.319470,81.073298,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,9,11,20,30,19,49,0.000333,0.070591,4.000000,847.097907,47.060995,211.774477,66.583073,2,yes
7,7,11,15,26,36,24,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,96.657107,3,no
7,7,9,14,23,34,22,56,0.000333,0.084440,4.000000,1013.277878,56.293215,253.319470,81.832294,2,yes
7,7,9,11,20,31,19,50,0.000333,0.072032,4.000000,864.385619,48.021423,216.096405,66.583073,2,yes
7,7,13,13,26,38,22,60,0.000333,0.094009,6.000000,1692.158299,94.008794,282.026383,96.211433,3,no
