@relation R_data_frame

@attribute Empty_Lines numeric
@attribute Lines_Of_Comments numeric
@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
0,0,33,33,19,51,70,156,118,274,0.000333,0.559808,18.000000,30229.623840,1679.423547,1679.423547,370.004315,10,no
0,0,16,16,12,21,33,58,62,120,0.000333,0.201776,12.000000,7263.927532,403.551530,605.327294,135.258216,3,yes
0,0,16,16,12,22,34,58,69,127,0.000333,0.215369,18.000000,11629.940055,646.107781,646.107781,141.127046,3,no
0,0,16,16,14,23,37,60,71,131,0.000333,0.227479,21.000000,14331.206209,796.178123,682.438391,157.344894,4,no
0,0,32,32,21,54,75,142,109,251,0.000333,0.521144,20.000000,31268.669826,1737.148324,1563.433491,403.002591,9,yes
0,0,16,16,14,23,37,55,49,104,0.000333,0.180594,14.000000,7584.964100,421.386894,541.783150,157.344894,3,no
0,0,32,32,24,57,81,145,112,257,0.000333,0.543114,12.000000,19552.097409,1086.227634,1629.341451,442.513831,10,no
0,0,10,10,13,17,30,44,31,75,0.000333,0.122672,6.000000,2208.100768,122.672265,368.016795,117.592585,3,no
0,0,10,10,15,18,33,46,33,79,0.000333,0.132836,7.000000,2789.549948,154.974997,398.507135,133.662009,4,no
0,0,11,11,13,19,32,44,33,77,0.000333,0.128333,6.000000,2310.000000,128.333333,385.000000,128.816339,3,yes
0,0,11,11,13,21,34,44,35,79,0.000333,0.133970,6.000000,2411.457387,133.969855,401.909564,140.344382,3,no
0,0,11,11,15,22,37,46,37,83,0.000333,0.144128,7.000000,3026.692405,168.149578,432.384629,156.710855,4,no
0,0,31,31,20,54,74,139,107,246,0.000333,0.509175,10.000000,15275.255279,848.625293,1527.525528,397.202487,9,yes
0,0,15,15,13,23,36,52,47,99,0.000333,0.170608,12.000000,6141.870902,341.215050,511.822575,152.147641,3,no
0,0,31,31,23,57,80,142,110,252,0.000333,0.531042,11.000000,17524.384679,973.576927,1593.125880,436.516656,10,no
0,0,33,33,20,55,75,144,117,261,0.000333,0.541907,20.000000,32514.433564,1806.357420,1625.721678,404.413346,9,yes
0,0,17,17,13,24,37,57,59,116,0.000333,0.201432,12.000000,7251.559085,402.864394,604.296590,158.144816,3,no
0,0,33,33,23,58,81,147,122,269,0.000333,0.568473,22.000000,37519.232317,2084.401795,1705.419651,443.804823,10,no
0,0,11,11,11,16,27,40,31,71,0.000333,0.112532,5.000000,1687.985063,93.776948,337.597013,102.053748,1,yes
0,0,32,32,20,55,75,144,110,254,0.000333,0.527373,20.000000,31642.398948,1757.911053,1582.119947,404.413346,9,yes
0,0,16,16,14,24,38,57,50,107,0.000333,0.187176,14.000000,7861.395415,436.744190,561.528244,163.342069,3,no
0,0,32,32,23,58,81,147,113,260,0.000333,0.549454,11.000000,18131.971008,1007.331723,1648.361001,443.804823,10,no
0,0,33,33,20,56,76,152,114,266,0.000333,0.553983,20.000000,33238.974372,1846.609687,1661.948719,411.650438,9,yes
0,0,17,17,14,25,39,65,54,119,0.000333,0.209654,14.000000,8805.480097,489.193339,628.962864,169.399374,3,no
0,0,33,33,23,59,82,155,117,272,0.000333,0.576418,11.000000,19021.795598,1056.766422,1729.254145,451.117865,10,no
0,0,12,12,12,16,28,43,32,75,0.000333,0.120184,12.000000,4326.619430,240.367746,360.551619,107.019550,2,yes
0,0,30,30,19,49,68,149,97,246,0.000333,0.499172,9.000000,13477.642731,748.757929,1497.515859,355.831405,12,no
0,0,51,51,23,58,81,191,144,335,0.000333,0.707950,22.000000,46724.694521,2595.816362,2123.849751,443.804823,12,yes
0,0,16,16,16,20,36,53,63,116,0.000333,0.199904,24.000000,14393.071204,799.615067,599.711300,150.438562,1,no
0,0,9,9,14,27,41,56,46,102,0.000333,0.182157,7.000000,3825.292131,212.516230,546.470304,181.684931,2,no
0,0,52,52,23,58,81,295,201,496,0.000333,1.048189,33.000000,103770.664847,5765.036936,3144.565601,443.804823,2,no
0,0,77,77,25,77,102,430,297,727,0.000333,1.616951,36.000000,174630.716050,9701.706447,4850.853224,598.638968,6,no
0,0,53,53,21,64,85,302,217,519,0.000333,1.108825,30.000000,99794.216876,5544.123160,3326.473896,476.238666,8,no
0,0,30,30,19,49,68,149,97,246,0.000333,0.499172,9.000000,13477.642731,748.757929,1497.515859,355.831405,12,no
0,0,35,35,26,45,71,177,117,294,0.000333,0.602675,26.000000,47008.666981,2611.592610,1808.025653,369.344822,10,no
0,0,36,36,27,53,80,187,130,317,0.000333,0.668017,26.000000,52105.331358,2894.740631,2004.051206,431.961747,10,no
0,0,37,37,27,53,80,193,133,326,0.000333,0.686983,26.000000,53584.662532,2976.925696,2060.948559,431.961747,10,no
0,0,36,36,26,53,79,187,131,318,0.000333,0.668201,26.000000,52119.659226,2895.536624,2004.602278,425.791217,7,no
0,0,25,25,22,42,64,143,100,243,0.000333,0.486000,22.000000,32076.000000,1782.000000,1458.000000,324.584827,4,no
0,0,57,57,26,61,87,324,219,543,0.000333,1.166173,39.000000,136442.214412,7580.123023,3498.518318,483.986410,6,no
0,0,66,66,26,78,104,385,270,655,0.000333,1.462929,39.000000,171162.732600,9509.040700,4388.788015,612.472806,9,no
0,0,9,9,13,28,41,52,44,96,0.000333,0.171442,6.000000,3085.949955,171.441664,514.324992,182.711654,2,no
0,0,52,52,23,60,83,297,203,500,0.000333,1.062507,33.000000,105188.150617,5843.786145,3187.519716,458.455361,2,no
0,0,86,86,28,88,116,494,347,841,0.000333,1.922521,42.000000,242237.604710,13457.644706,5767.562017,703.035920,11,no
0,0,62,62,24,74,98,366,267,633,0.000333,1.395704,36.000000,150736.007928,8374.222663,4187.111331,569.538649,13,no
0,0,34,34,25,44,69,170,114,284,0.000333,0.578274,24.000000,41635.702697,2313.094594,1734.820946,356.311396,9,no
0,0,35,35,26,52,78,180,127,307,0.000333,0.643206,26.000000,50170.080511,2787.226695,1929.618481,418.634298,9,no
0,0,36,36,26,52,78,186,130,316,0.000333,0.662062,26.000000,51640.864630,2868.936924,1986.187101,418.634298,9,no
0,0,35,35,25,52,77,180,128,308,0.000333,0.643390,24.000000,46324.086109,2573.560339,1930.170255,412.519270,6,no
0,0,24,24,21,41,62,136,97,233,0.000333,0.462443,20.000000,27746.554806,1541.475267,1387.327740,311.898298,3,no
0,0,32,32,21,50,71,157,105,262,0.000333,0.537078,20.000000,32224.674906,1790.259717,1611.233745,374.431475,11,no
0,0,22,22,20,47,67,113,89,202,0.000333,0.408450,10.000000,12253.500165,680.750009,1225.350016,347.504238,7,no
0,0,19,19,18,44,62,102,73,175,0.000333,0.347328,9.000000,9377.859189,520.992177,1041.984354,315.273641,7,no
0,0,28,28,20,48,68,142,92,234,0.000333,0.474822,10.000000,14244.663049,791.370169,1424.466305,354.516762,11,yes
0,0,29,29,19,49,68,146,97,243,0.000333,0.493084,9.000000,13313.281234,739.626735,1479.253470,355.831405,11,no
0,0,20,20,15,27,42,75,69,144,0.000333,0.258831,14.000000,10870.911924,603.939551,776.493709,186.985321,4,yes
0,0,18,18,14,25,39,60,59,119,0.000333,0.209654,14.000000,8805.480097,489.193339,628.962864,169.399374,3,no
0,0,20,20,18,30,48,78,72,150,0.000333,0.279248,18.000000,15079.398752,837.744375,837.744375,222.265368,5,no
0,0,33,33,20,51,71,159,115,274,0.000333,0.561677,20.000000,33700.614215,1872.256345,1685.030711,375.732254,12,no
0,0,31,31,19,50,69,152,103,255,0.000333,0.519225,18.000000,28038.127257,1557.673736,1557.673736,362.903432,11,no
0,0,32,32,19,50,69,158,105,263,0.000333,0.535514,18.000000,28917.754778,1606.541932,1606.541932,362.903432,11,no
0,0,11,11,12,18,30,44,34,78,0.000333,0.127579,6.000000,2296.424799,127.579155,382.737466,118.078200,3,yes
0,0,11,11,12,20,32,44,36,80,0.000333,0.133333,6.000000,2400.000000,133.333333,400.000000,129.458112,3,no
0,0,11,11,14,21,35,46,38,84,0.000333,0.143620,7.000000,3016.018414,167.556579,430.859773,145.541635,4,no
0,0,30,30,19,49,68,149,98,247,0.000333,0.501201,18.000000,27064.859792,1503.603322,1503.603322,355.831405,12,no
0,0,28,28,20,48,68,142,92,234,0.000333,0.474822,10.000000,14244.663049,791.370169,1424.466305,354.516762,11,yes
0,0,35,35,20,56,76,149,127,276,0.000333,0.574809,20.000000,34488.559874,1916.031104,1724.427994,411.650438,9,yes
0,0,19,19,13,25,38,62,71,133,0.000333,0.232658,12.000000,8375.692311,465.316240,697.974359,164.202121,3,no
0,0,35,35,23,59,82,152,134,286,0.000333,0.606087,22.000000,40001.717213,2222.317623,1818.259873,451.117865,10,no
0,0,28,28,20,47,67,142,91,233,0.000333,0.471133,10.000000,14133.987814,785.221545,1413.398781,347.504238,11,yes
0,0,28,28,20,47,67,142,91,233,0.000333,0.471133,10.000000,14133.987814,785.221545,1413.398781,347.504238,11,yes
0,0,30,30,21,47,68,146,94,240,0.000333,0.486997,20.000000,29219.821638,1623.323424,1460.991082,353.304342,11,yes
0,0,28,28,20,47,67,142,91,233,0.000333,0.471133,10.000000,14133.987814,785.221545,1413.398781,347.504238,11,yes
0,0,28,28,20,47,67,142,91,233,0.000333,0.471133,10.000000,14133.987814,785.221545,1413.398781,347.504238,11,yes
0,0,30,30,22,47,69,147,94,241,0.000333,0.490718,22.000000,32387.396670,1799.299815,1472.154394,359.173172,11,yes
0,0,28,28,20,48,68,142,92,234,0.000333,0.474822,10.000000,14244.663049,791.370169,1424.466305,354.516762,11,yes
0,0,29,29,21,47,68,145,92,237,0.000333,0.480910,10.000000,14427.286934,801.515941,1442.728693,353.304342,10,no
0,0,29,29,19,48,67,146,96,242,0.000333,0.489331,18.000000,26423.884514,1467.993584,1467.993584,348.788823,11,no
0,0,12,12,12,17,29,43,32,75,0.000333,0.121450,6.000000,2186.091448,121.449525,364.348575,112.506418,2,yes
0,0,30,30,19,51,70,149,99,248,0.000333,0.506687,9.000000,13680.559694,760.031094,1520.062188,370.004315,12,no
0,0,30,30,19,50,69,149,98,247,0.000333,0.502935,9.000000,13579.249867,754.402770,1508.805541,362.903432,12,no
0,0,32,32,21,50,71,154,101,255,0.000333,0.522729,20.000000,31363.710309,1742.428351,1568.185515,374.431475,12,no
0,0,30,30,19,50,69,149,99,248,0.000333,0.504971,9.000000,13634.226588,757.457033,1514.914065,362.903432,12,no
0,0,32,32,20,50,70,153,101,254,0.000333,0.518946,20.000000,31136.757726,1729.819874,1556.837886,368.631371,12,yes
0,0,10,10,12,18,30,32,28,60,0.000333,0.098138,6.000000,1766.480614,98.137812,294.413436,118.078200,2,yes
0,0,9,9,12,13,25,28,22,50,0.000333,0.077398,6.000000,1393.156857,77.397603,232.192809,91.125266,2,no
0,0,10,10,13,15,28,33,26,59,0.000333,0.094545,6.000000,1701.803642,94.544647,283.633940,106.709075,2,no
0,0,19,19,18,44,62,101,73,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,315.273641,7,no
0,0,19,19,19,43,62,102,72,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,314.040007,7,no
0,0,29,29,20,46,66,143,101,244,0.000333,0.491611,20.000000,29496.643302,1638.702406,1474.832165,340.522412,9,no
0,0,27,27,20,48,68,144,97,241,0.000333,0.489026,20.000000,29341.570895,1630.087272,1467.078545,354.516762,11,no
0,0,30,30,19,47,66,150,106,256,0.000333,0.515788,18.000000,27852.568102,1547.364895,1547.364895,341.776299,9,no
0,0,27,27,19,46,65,135,92,227,0.000333,0.455692,18.000000,24607.394884,1367.077494,1367.077494,334.794473,9,no
0,0,19,19,18,44,62,101,73,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,315.273641,7,no
0,0,21,21,18,45,63,110,79,189,0.000333,0.376569,9.000000,10167.353150,564.852953,1129.705906,322.192039,7,no
0,0,21,21,19,44,63,111,78,189,0.000333,0.376569,9.000000,10167.353150,564.852953,1129.705906,320.925614,7,no
0,0,29,29,19,49,68,146,97,243,0.000333,0.493084,9.000000,13313.281234,739.626735,1479.253470,355.831405,11,no
0,0,18,18,16,43,59,98,69,167,0.000333,0.327467,8.000000,7859.211114,436.622840,982.401389,297.329384,7,no
0,0,18,18,17,42,59,99,68,167,0.000333,0.327467,8.000000,7859.211114,436.622840,982.401389,295.964200,7,no
0,0,13,13,12,19,31,49,35,84,0.000333,0.138717,6.000000,2496.914940,138.717497,416.152490,123.730173,3,yes
0,0,13,13,15,19,34,52,36,88,0.000333,0.149232,7.000000,3133.877110,174.104284,447.696730,139.313982,4,no
0,0,53,53,25,61,86,202,150,352,0.000333,0.754015,24.000000,54289.084648,3016.060258,2262.045194,477.871382,14,yes
0,0,53,53,28,63,91,205,161,366,0.000333,0.793951,28.000000,66691.879473,3705.104415,2381.852838,511.174573,15,no
0,0,18,18,17,23,40,62,67,129,0.000333,0.228843,16.000000,10984.459588,610.247755,686.528724,173.528793,3,no
0,0,15,15,12,20,32,55,39,94,0.000333,0.156667,6.000000,2820.000000,156.666667,470.000000,129.458112,5,yes
0,0,15,15,15,20,35,59,40,99,0.000333,0.169266,14.000000,7109.186261,394.954792,507.799019,145.041921,6,no
0,0,15,15,15,20,35,58,40,98,0.000333,0.167557,14.000000,7037.376299,390.965350,502.669736,145.041921,6,no
0,0,15,15,12,20,32,55,37,92,0.000333,0.153333,6.000000,2760.000000,153.333333,460.000000,129.458112,5,yes
0,0,15,15,15,20,35,58,38,96,0.000333,0.164137,7.000000,3446.878187,191.493233,492.411170,145.041921,6,no
0,0,15,15,15,20,35,58,38,96,0.000333,0.164137,7.000000,3446.878187,191.493233,492.411170,145.041921,6,no
0,0,10,10,14,16,30,44,31,75,0.000333,0.122672,7.000000,2576.117563,143.117642,368.016795,117.302969,3,yes
0,0,10,10,16,18,34,46,35,81,0.000333,0.137361,8.000000,3296.675921,183.148662,412.084490,139.058650,4,no
0,0,10,10,14,17,31,44,33,77,0.000333,0.127158,7.000000,2670.311811,148.350656,381.473116,122.789837,3,no
0,0,35,35,23,58,81,158,121,279,0.000333,0.589606,22.000000,38913.999318,2161.888851,1768.818151,443.804823,11,yes
0,0,35,35,26,60,86,161,126,287,0.000333,0.614779,26.000000,47952.787600,2664.043756,1844.337985,476.624868,12,no
0,0,16,16,16,24,40,58,53,111,0.000333,0.196911,16.000000,9451.744297,525.096905,590.734019,174.039100,3,no
0,0,30,30,19,50,69,149,98,247,0.000333,0.502935,9.000000,13579.249867,754.402770,1508.805541,362.903432,12,no
0,0,15,15,12,20,32,55,37,92,0.000333,0.153333,6.000000,2760.000000,153.333333,460.000000,129.458112,5,yes
0,0,15,15,15,21,36,58,38,96,0.000333,0.165438,7.000000,3474.189601,193.010533,496.312800,150.842025,6,no
0,0,15,15,15,20,35,58,38,96,0.000333,0.164137,7.000000,3446.878187,191.493233,492.411170,145.041921,6,no
0,0,15,15,12,20,32,55,37,92,0.000333,0.153333,6.000000,2760.000000,153.333333,460.000000,129.458112,5,yes
0,0,15,15,15,21,36,58,38,96,0.000333,0.165438,7.000000,3474.189601,193.010533,496.312800,150.842025,6,no
0,0,15,15,15,20,35,58,38,96,0.000333,0.164137,7.000000,3446.878187,191.493233,492.411170,145.041921,6,no
0,0,29,29,19,49,68,146,97,243,0.000333,0.493084,9.000000,13313.281234,739.626735,1479.253470,355.831405,11,no
0,0,9,9,10,15,25,34,30,64,0.000333,0.099069,10.000000,2972.067961,165.114887,297.206796,91.822640,1,yes
0,0,9,9,10,17,27,34,32,66,0.000333,0.104608,5.000000,1569.112876,87.172938,313.822575,102.706149,1,no
0,0,10,10,12,17,29,44,31,75,0.000333,0.121450,6.000000,2186.091448,121.449525,364.348575,112.506418,3,yes
0,0,10,10,12,18,30,44,32,76,0.000333,0.124308,6.000000,2237.542112,124.307895,372.923685,118.078200,3,no
0,0,10,10,14,19,33,46,34,80,0.000333,0.134517,7.000000,2824.860707,156.936706,403.551530,134.013592,4,no
0,0,9,9,14,15,29,37,29,66,0.000333,0.106876,7.000000,2244.387220,124.688179,320.626746,111.906328,1,yes
0,0,9,9,14,16,30,37,31,68,0.000333,0.111223,7.000000,2335.679924,129.759996,333.668561,117.302969,1,no
0,0,17,17,16,21,37,60,57,117,0.000333,0.203169,16.000000,9752.096700,541.783150,609.506044,156.238666,1,yes
0,0,17,17,16,21,37,56,65,121,0.000333,0.210115,24.000000,15128.252574,840.458476,630.343857,156.238666,1,no
0,0,19,19,18,44,62,101,73,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,315.273641,7,no
0,0,17,17,14,24,38,68,56,124,0.000333,0.216914,14.000000,9110.402163,506.133454,650.743012,163.342069,4,yes
0,0,15,15,13,22,35,53,46,99,0.000333,0.169266,12.000000,6093.588224,338.532679,507.799019,146.213212,3,no
0,0,17,17,17,27,44,71,59,130,0.000333,0.236575,16.000000,11355.617767,630.867654,709.726110,197.868831,5,no
0,0,17,17,17,42,59,100,71,171,0.000333,0.335311,8.000000,8047.455692,447.080872,1005.931961,295.964200,7,no
0,0,18,18,15,24,39,71,58,129,0.000333,0.227272,14.000000,9545.436407,530.302023,681.816886,168.642459,4,yes
0,0,16,16,14,22,36,56,48,104,0.000333,0.179224,14.000000,7527.410802,418.189489,537.672200,151.410465,3,no
0,0,18,18,18,27,45,74,61,135,0.000333,0.247133,18.000000,13345.203024,741.400168,741.400168,203.440613,5,no
0,0,31,31,22,47,69,164,100,264,0.000333,0.537550,22.000000,35478.310045,1971.017225,1612.650457,359.173172,11,yes
0,0,31,31,23,47,70,168,106,274,0.000333,0.559808,22.000000,36947.318026,2052.628779,1679.423547,365.107601,11,no
0,0,31,31,21,49,70,164,101,265,0.000333,0.541420,20.000000,32485.199990,1804.733333,1624.259999,367.359448,11,yes
0,0,31,31,23,49,72,168,105,273,0.000333,0.561463,22.000000,37056.569559,2058.698309,1684.389525,379.162707,11,no
0,0,34,34,19,54,73,151,107,258,0.000333,0.532325,9.000000,14372.772626,798.487368,1596.974736,391.474548,10,yes
0,0,15,15,14,18,32,53,37,90,0.000333,0.150000,14.000000,6300.000000,350.000000,450.000000,128.361619,2,no
0,0,22,22,19,47,66,113,82,195,0.000333,0.392886,9.000000,10607.911679,589.328427,1178.656853,341.776299,8,no
0,0,9,9,10,15,25,34,30,64,0.000333,0.099069,10.000000,2972.067961,165.114887,297.206796,91.822640,1,yes
0,0,9,9,10,17,27,34,32,66,0.000333,0.104608,5.000000,1569.112876,87.172938,313.822575,102.706149,1,no
0,0,15,15,12,19,31,48,52,100,0.000333,0.165140,12.000000,5945.035572,330.279754,495.419631,123.730173,1,yes
0,0,16,16,13,22,35,51,55,106,0.000333,0.181235,12.000000,6524.447998,362.469333,543.704000,146.213212,1,no
0,0,8,8,10,14,24,34,27,61,0.000333,0.093228,5.000000,1398.413563,77.689642,279.682713,86.522250,1,yes
0,0,8,8,10,15,25,34,28,62,0.000333,0.095973,5.000000,1439.595419,79.977523,287.919084,91.822640,1,no
0,0,14,14,12,18,30,54,46,100,0.000333,0.163563,12.000000,5888.268715,327.126040,490.689060,118.078200,1,yes
0,0,15,15,13,21,34,57,49,106,0.000333,0.179757,12.000000,6471.252734,359.514041,539.271061,140.344382,1,no
0,0,13,13,12,17,29,46,42,88,0.000333,0.142501,12.000000,5130.027931,285.001552,427.502328,112.506418,1,yes
0,0,14,14,13,20,33,49,45,94,0.000333,0.158058,12.000000,5690.076567,316.115365,474.173047,134.544278,1,no
0,0,19,19,18,44,62,101,73,174,0.000333,0.345343,9.000000,9324.271422,518.015079,1036.030158,315.273641,7,no
0,0,21,21,19,46,65,110,81,191,0.000333,0.383424,9.000000,10352.450271,575.136126,1150.272252,334.794473,7,no
0,0,19,19,18,45,63,101,74,175,0.000333,0.348675,9.000000,9414.215880,523.011993,1046.023987,322.192039,7,no
0,0,30,30,19,48,67,154,106,260,0.000333,0.525728,18.000000,28389.297411,1577.183190,1577.183190,348.788823,9,no
0,0,28,28,19,46,65,139,99,238,0.000333,0.477775,18.000000,25799.823711,1433.323540,1433.323540,334.794473,9,no
0,0,29,29,19,47,66,145,102,247,0.000333,0.497655,18.000000,26873.376255,1492.965347,1492.965347,341.776299,9,no
0,0,32,32,19,48,67,151,123,274,0.000333,0.554036,18.000000,29917.951887,1662.108438,1662.108438,348.788823,9,no
0,0,22,22,20,48,68,113,93,206,0.000333,0.418006,10.000000,12540.173453,696.676303,1254.017345,354.516762,7,no
0,0,32,32,20,50,70,153,101,254,0.000333,0.518946,20.000000,31136.757726,1729.819874,1556.837886,368.631371,12,no
0,0,17,17,17,43,60,100,73,173,0.000333,0.340631,8.000000,8175.136584,454.174255,1021.892073,302.816253,7,no
0,0,15,15,14,18,32,52,40,92,0.000333,0.153333,14.000000,6440.000000,357.777778,460.000000,128.361619,2,yes
0,0,15,15,13,18,31,51,46,97,0.000333,0.160186,12.000000,5766.684505,320.371361,480.557042,123.164366,2,yes
0,0,15,15,14,20,34,50,51,101,0.000333,0.171278,14.000000,7193.672458,399.648470,513.833747,139.741531,2,no
0,0,15,15,14,20,34,50,51,101,0.000333,0.171278,14.000000,7193.672458,399.648470,513.833747,139.741531,2,no
0,0,13,13,12,17,29,47,37,84,0.000333,0.136023,12.000000,4896.844843,272.046936,408.070404,112.506418,1,yes
0,0,14,14,12,20,32,47,42,89,0.000333,0.148333,12.000000,5340.000000,296.666667,445.000000,129.458112,1,yes
0,0,14,14,13,21,34,46,41,87,0.000333,0.147536,6.000000,2655.655603,147.536422,442.609267,140.344382,1,no
0,0,13,13,11,17,28,45,41,86,0.000333,0.137811,10.000000,4134.325233,229.684735,413.432523,107.540616,1,yes
0,0,13,13,12,19,31,44,42,86,0.000333,0.142020,12.000000,5112.730592,284.040588,426.060883,123.730173,1,no
0,0,14,14,13,17,30,49,39,88,0.000333,0.143935,12.000000,5181.676469,287.870915,431.806372,117.592585,1,yes
0,0,10,10,12,18,30,32,28,60,0.000333,0.098138,6.000000,1766.480614,98.137812,294.413436,118.078200,2,yes
0,0,10,10,13,15,28,33,26,59,0.000333,0.094545,6.000000,1701.803642,94.544647,283.633940,106.709075,2,no
0,0,10,10,13,15,28,33,26,59,0.000333,0.094545,6.000000,1701.803642,94.544647,283.633940,106.709075,2,no
0,0,19,19,18,44,62,110,75,185,0.000333,0.367175,9.000000,9913.736857,550.763159,1101.526317,315.273641,7,no
0,0,19,19,19,43,62,111,74,185,0.000333,0.367175,9.000000,9913.736857,550.763159,1101.526317,314.040007,7,no
0,0,19,19,18,44,62,110,75,185,0.000333,0.367175,9.000000,9913.736857,550.763159,1101.526317,315.273641,7,no
0,0,19,19,19,43,62,111,74,185,0.000333,0.367175,9.000000,9913.736857,550.763159,1101.526317,314.040007,7,no
0,0,32,32,21,52,73,158,116,274,0.000333,0.565337,20.000000,33920.238583,1884.457699,1696.011929,388.661531,11,no
0,0,30,30,19,50,69,149,98,247,0.000333,0.502935,9.000000,13579.249867,754.402770,1508.805541,362.903432,12,no
0,0,27,27,19,45,64,144,92,236,0.000333,0.472000,18.000000,25488.000000,1416.000000,1416.000000,327.844012,9,no
0,0,27,27,20,47,67,145,92,237,0.000333,0.479221,10.000000,14376.631381,798.701743,1437.663138,347.504238,9,no
0,0,30,30,19,48,67,149,97,246,0.000333,0.497419,18.000000,26860.642935,1492.257941,1492.257941,348.788823,12,no
0,0,22,22,18,48,66,114,83,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,343.136850,9,no
0,0,22,22,19,47,66,115,82,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,341.776299,9,no
0,0,22,22,18,48,66,114,83,197,0.000333,0.396915,9.000000,10716.710774,595.372821,1190.745642,343.136850,9,no
