@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
17,17,14,20,34,63,60,123,0.000333,0.208586,21.000000,13140.916519,730.050918,625.757929,139.741531,2,yes
9,9,12,16,28,40,36,76,0.000333,0.121786,12.000000,4384.307689,243.572649,365.358974,107.019550,1,no
9,9,12,17,29,40,38,78,0.000333,0.126308,12.000000,4547.070211,252.615012,378.922518,112.506418,1,no
13,13,13,20,33,52,49,101,0.000333,0.169828,12.000000,6113.805673,339.655871,509.483806,134.544278,1,yes
13,13,13,21,34,52,51,103,0.000333,0.174670,12.000000,6288.104072,349.339115,524.008673,140.344382,1,no
6,6,10,9,19,27,23,50,0.000333,0.070799,10.000000,2123.963757,117.997986,212.396376,61.748606,1,no
12,12,10,13,23,41,32,73,0.000333,0.110073,10.000000,3302.200228,183.455568,330.220023,81.324997,1,yes
12,12,10,12,22,41,32,73,0.000333,0.108513,10.000000,3255.385082,180.854727,325.538508,76.238831,1,no
8,8,14,15,29,44,28,72,0.000333,0.116592,7.000000,2448.422422,136.023468,349.774632,111.906328,1,yes
7,7,10,12,22,34,28,62,0.000333,0.092162,10.000000,2764.847604,153.602645,276.484760,76.238831,1,yes
2,2,9,7,16,14,10,24,0.000333,0.032000,4.000000,384.000000,21.333333,96.000000,48.180809,1,no
2,2,7,5,12,8,6,14,0.000333,0.016730,3.000000,150.568425,8.364913,50.189475,31.261125,1,no
18,18,18,20,38,69,61,130,0.000333,0.227410,27.000000,18420.225572,1023.345865,682.230577,161.497212,2,no
18,18,18,22,40,69,69,138,0.000333,0.244809,27.000000,19829.504082,1101.639116,734.426077,173.166146,2,no
5,5,10,9,19,26,18,44,0.000333,0.062303,10.000000,1869.088106,103.838228,186.908811,61.748606,1,no
5,5,10,11,21,26,19,45,0.000333,0.065885,5.000000,988.271420,54.903968,197.654284,71.273029,1,no
2,2,5,7,12,6,8,14,0.000333,0.016730,2.000000,100.378950,5.576608,50.189475,31.261125,1,no
16,16,14,19,33,69,50,119,0.000333,0.200094,14.000000,8403.960603,466.886700,600.282900,134.013592,2,no
16,16,14,21,35,69,52,121,0.000333,0.206881,14.000000,8689.005431,482.722524,620.643245,145.541635,2,no
4,4,8,7,15,16,12,28,0.000333,0.036464,4.000000,437.571747,24.309541,109.392937,43.651484,1,no
6,6,7,9,16,24,16,40,0.000333,0.053333,3.000000,480.000000,26.666667,160.000000,48.180809,1,no
9,9,11,13,24,40,28,68,0.000333,0.103926,10.000000,3117.774500,173.209694,311.777450,86.159464,1,no
10,10,11,14,25,43,30,73,0.000333,0.113001,10.000000,3390.015019,188.334168,339.001502,91.356717,1,no
8,8,9,10,19,34,25,59,0.000333,0.083543,8.000000,2005.021786,111.390099,250.627723,61.748606,1,yes
11,11,11,10,21,35,27,62,0.000333,0.090775,10.000000,2723.236802,151.290933,272.323680,71.273029,1,no
12,12,11,12,23,37,30,67,0.000333,0.101026,10.000000,3030.786511,168.377028,303.078651,81.073298,1,yes
11,11,11,11,22,35,28,63,0.000333,0.093648,10.000000,2809.441920,156.080107,280.944192,76.107496,1,no
9,9,15,13,28,32,25,57,0.000333,0.091340,7.000000,1918.134614,106.563034,274.019231,106.709075,3,no
9,9,12,11,23,29,23,52,0.000333,0.078408,12.000000,2822.702661,156.816814,235.225222,81.073298,4,yes
8,8,12,12,24,27,22,49,0.000333,0.074888,6.000000,1347.978975,74.887721,224.663163,86.039100,2,no
25,25,17,37,54,112,85,197,0.000333,0.377904,16.000000,18139.405407,1007.744745,1133.712838,262.236643,10,no
25,25,19,39,58,116,89,205,0.000333,0.400295,18.000000,21615.949872,1200.886104,1200.886104,286.841309,11,no
19,19,14,31,45,75,68,143,0.000333,0.261778,14.000000,10994.689899,610.816105,785.334993,206.883055,4,yes
19,19,16,33,49,79,72,151,0.000333,0.282607,16.000000,13565.138983,753.618832,847.821186,230.465006,5,no
10,10,10,12,22,47,31,78,0.000333,0.115945,10.000000,3478.356663,193.242037,347.835666,76.238831,1,yes
10,10,10,11,21,47,31,78,0.000333,0.114200,10.000000,3426.007590,190.333755,342.600759,71.273029,1,no
15,15,14,16,30,65,43,108,0.000333,0.176648,14.000000,7419.218581,412.178810,529.944184,117.302969,2,no
15,15,14,15,29,65,43,108,0.000333,0.174887,14.000000,7345.267265,408.070404,524.661947,111.906328,2,no
9,9,10,10,20,27,27,54,0.000333,0.077795,10.000000,2333.841171,129.657843,233.384117,66.438562,1,yes
22,22,14,22,36,71,86,157,0.000333,0.270559,21.000000,17045.242730,946.957929,811.678225,151.410465,2,yes
22,22,14,22,36,71,94,165,0.000333,0.284346,28.000000,23885.053507,1326.947417,853.037625,151.410465,2,no
13,13,13,20,33,52,45,97,0.000333,0.163102,12.000000,5871.674755,326.204153,489.306230,134.544278,4,no
10,10,12,15,27,32,32,64,0.000333,0.101438,12.000000,3651.753602,202.875200,304.312800,101.622909,3,no
5,5,7,7,14,13,11,24,0.000333,0.030459,3.000000,274.129554,15.229420,91.376518,39.302969,2,no
12,12,12,20,32,49,40,89,0.000333,0.148333,12.000000,5340.000000,296.666667,445.000000,129.458112,4,no
14,14,12,22,34,54,47,101,0.000333,0.171278,12.000000,6166.004964,342.555831,513.833747,141.127046,3,yes
3,3,8,3,11,9,5,14,0.000333,0.016144,4.000000,193.728171,10.762676,48.432043,28.754888,2,yes
15,15,13,19,32,55,41,96,0.000333,0.160000,12.000000,5760.000000,320.000000,480.000000,128.816339,3,no
11,11,13,12,25,33,25,58,0.000333,0.089781,12.000000,3232.123908,179.562439,269.343659,91.125266,3,no
10,10,11,14,25,42,30,72,0.000333,0.111453,10.000000,3343.576457,185.754248,334.357646,91.356717,1,no
10,10,11,13,24,42,30,72,0.000333,0.110039,10.000000,3301.173001,183.398500,330.117300,86.159464,1,yes
8,8,14,16,30,47,29,76,0.000333,0.124308,7.000000,2610.465797,145.025878,372.923685,117.302969,1,no
8,8,14,15,29,47,29,76,0.000333,0.123069,7.000000,2584.445889,143.580327,369.206556,111.906328,1,yes
14,14,16,19,35,64,45,109,0.000333,0.186364,16.000000,8945.469582,496.970532,559.091849,144.710623,1,yes
14,14,16,18,34,64,45,109,0.000333,0.184844,16.000000,8872.535195,492.918622,554.533450,139.058650,1,no
15,15,14,17,31,62,43,105,0.000333,0.173397,14.000000,7282.668576,404.592699,520.190613,122.789837,2,no
15,15,14,16,30,62,43,105,0.000333,0.171741,14.000000,7213.129176,400.729399,515.223513,117.302969,2,yes
3,3,8,9,17,10,12,22,0.000333,0.029975,4.000000,359.696730,19.983152,89.924183,52.529325,1,yes
3,3,8,10,18,10,13,23,0.000333,0.031969,4.000000,383.633100,21.312950,95.908275,57.219281,1,no
10,10,11,14,25,38,34,72,0.000333,0.111453,10.000000,3343.576457,185.754248,334.357646,91.356717,1,no
10,10,11,15,26,38,35,73,0.000333,0.114377,10.000000,3431.320994,190.628944,343.132099,96.657107,1,no
10,10,11,11,22,47,31,78,0.000333,0.115945,10.000000,3478.356663,193.242037,347.835666,76.107496,1,no
10,10,11,12,23,47,32,79,0.000333,0.119120,10.000000,3573.613945,198.534108,357.361395,81.073298,1,yes
8,8,11,8,19,34,22,56,0.000333,0.079295,10.000000,2378.839408,132.157745,237.883941,62.053748,1,no
8,8,11,10,21,34,23,57,0.000333,0.083454,10.000000,2503.620931,139.090052,250.362093,71.273029,1,yes
16,16,16,17,33,69,46,115,0.000333,0.193368,16.000000,9281.685180,515.649177,580.105324,133.486868,2,yes
16,16,16,18,34,69,48,117,0.000333,0.198411,16.000000,9523.730439,529.096135,595.233152,139.058650,2,no
10,10,11,11,22,38,28,66,0.000333,0.098107,10.000000,2943.224868,163.512493,294.322487,76.107496,1,yes
10,10,11,12,23,38,29,67,0.000333,0.101026,10.000000,3030.786511,168.377028,303.078651,81.073298,1,no
2,2,5,8,13,6,9,15,0.000333,0.018502,2.000000,111.013192,6.167400,55.506596,35.609640,1,yes
3,3,6,8,14,15,12,27,0.000333,0.034266,3.000000,308.395749,17.133097,102.798583,39.509775,1,no
3,3,6,9,15,15,13,28,0.000333,0.036464,3.000000,328.178810,18.232156,109.392937,44.039100,1,no
3,3,8,11,19,13,15,28,0.000333,0.039647,4.000000,475.767882,26.431549,118.941970,62.053748,1,yes
3,3,8,12,20,13,16,29,0.000333,0.041779,4.000000,501.343659,27.852426,125.335915,67.019550,1,no
7,7,10,11,21,29,26,55,0.000333,0.080526,10.000000,2415.774583,134.209699,241.577458,71.273029,1,no
12,12,12,18,30,42,35,77,0.000333,0.125944,6.000000,2266.983455,125.943525,377.830576,118.078200,3,yes
12,12,14,20,34,46,39,85,0.000333,0.144145,7.000000,3027.040391,168.168911,432.434342,139.741531,4,no
11,11,12,20,32,42,34,76,0.000333,0.126667,6.000000,2280.000000,126.666667,380.000000,129.458112,3,yes
11,11,14,21,35,46,36,82,0.000333,0.140200,7.000000,2944.208452,163.567136,420.601207,145.541635,4,no
15,15,17,27,44,71,49,120,0.000333,0.218377,8.000000,5241.054354,291.169686,655.131794,197.868831,7,no
15,15,19,27,46,75,51,126,0.000333,0.231990,9.000000,6263.719258,347.984403,695.968806,209.092585,8,yes
13,13,12,23,35,50,42,92,0.000333,0.157298,6.000000,2831.364225,157.298013,471.894038,147.061475,4,no
13,13,14,23,37,54,44,98,0.000333,0.170175,7.000000,3573.685009,198.538056,510.526430,157.344894,5,no
6,6,11,9,20,29,19,48,0.000333,0.069151,10.000000,2074.525486,115.251416,207.452549,66.583073,1,yes
10,10,12,13,25,41,30,71,0.000333,0.109905,12.000000,3956.565474,219.809193,329.713789,91.125266,1,no
8,8,10,12,22,33,24,57,0.000333,0.084729,10.000000,2541.876023,141.215335,254.187602,76.238831,1,yes
6,6,10,8,18,18,15,33,0.000333,0.045869,5.000000,688.037625,38.224313,137.607525,57.219281,1,no
3,3,6,6,12,13,9,22,0.000333,0.026290,3.000000,236.607525,13.144863,78.869175,31.019550,1,no
13,13,13,18,31,57,51,108,0.000333,0.178351,12.000000,6420.638418,356.702134,535.053202,123.164366,2,yes
12,12,13,17,30,51,48,99,0.000333,0.161927,12.000000,5829.386028,323.854779,485.782169,117.592585,2,no
3,3,9,6,15,16,9,25,0.000333,0.032557,4.000000,390.689060,21.704948,97.672265,44.039100,2,yes
15,15,13,18,31,56,60,116,0.000333,0.191562,18.000000,10344.361896,574.686772,574.686772,123.164366,2,no
8,8,10,11,21,47,29,76,0.000333,0.111272,10.000000,3338.161241,185.453402,333.816124,71.273029,1,yes
11,11,12,20,32,37,40,77,0.000333,0.128333,12.000000,4620.000000,256.666667,385.000000,129.458112,2,no
12,12,12,22,34,42,44,86,0.000333,0.145841,12.000000,5250.261652,291.681203,437.521804,141.127046,2,yes
17,17,12,22,34,51,68,119,0.000333,0.201803,18.000000,10897.345406,605.408078,605.408078,141.127046,2,yes
18,18,12,24,36,56,72,128,0.000333,0.220583,18.000000,11911.507203,661.750400,661.750400,153.058650,2,no
14,14,12,21,33,44,54,98,0.000333,0.164784,12.000000,5932.207484,329.567082,494.350624,135.258216,2,no
15,15,12,23,35,49,58,107,0.000333,0.182944,12.000000,6585.999394,365.888855,548.833283,147.061475,2,no
20,20,12,23,35,58,82,140,0.000333,0.239367,18.000000,12925.793203,718.099622,718.099622,147.061475,2,yes
21,21,12,25,37,63,86,149,0.000333,0.258736,18.000000,13971.753927,776.208551,776.208551,159.115955,2,no
9,9,13,12,25,37,26,63,0.000333,0.097521,12.000000,3510.755279,195.041960,292.562940,91.125266,2,no
10,10,13,12,25,38,28,66,0.000333,0.102165,12.000000,3677.934102,204.329672,306.494509,91.125266,2,no
15,15,13,16,29,54,41,95,0.000333,0.153836,12.000000,5538.098334,307.672130,461.508195,112.105716,2,no
15,15,13,15,28,54,41,95,0.000333,0.152233,12.000000,5480.384611,304.465812,456.698718,106.709075,2,no
6,6,11,11,22,33,25,58,0.000333,0.086216,10.000000,2586.470339,143.692797,258.647034,76.107496,1,no
6,6,11,10,21,33,25,58,0.000333,0.084918,10.000000,2547.544105,141.530228,254.754411,71.273029,1,no
10,10,12,15,27,45,38,83,0.000333,0.131552,12.000000,4735.867952,263.103775,394.655663,101.622909,1,no
10,10,12,14,26,45,38,83,0.000333,0.130045,12.000000,4681.637959,260.090998,390.136497,96.322519,1,no
12,12,11,13,24,49,33,82,0.000333,0.125322,10.000000,3759.669251,208.870514,375.966925,86.159464,1,no
12,12,11,12,23,49,33,82,0.000333,0.123644,10.000000,3709.320804,206.073378,370.932080,81.073298,1,no
13,13,11,17,28,52,44,96,0.000333,0.153835,10.000000,4615.060725,256.392263,461.506073,107.540616,1,no
13,13,11,18,29,52,46,98,0.000333,0.158694,10.000000,4760.821375,264.490076,476.082138,113.112398,1,no
17,17,15,21,36,65,53,118,0.000333,0.203350,14.000000,8540.716102,474.484228,610.051150,150.842025,2,yes
17,17,15,22,37,65,55,120,0.000333,0.208378,14.000000,8751.881654,486.215647,625.134404,156.710855,2,no
13,13,11,14,25,52,41,93,0.000333,0.143960,10.000000,4318.786256,239.932570,431.878626,91.356717,1,yes
13,13,11,14,25,52,42,94,0.000333,0.145507,15.000000,6547.837228,363.768735,436.522482,91.356717,1,no
17,17,15,18,33,65,50,115,0.000333,0.193368,14.000000,8121.474532,451.193030,580.105324,133.662009,2,no
17,17,15,18,33,65,51,116,0.000333,0.195050,14.000000,8192.096050,455.116447,585.149718,133.662009,2,yes
3,3,9,11,20,17,16,33,0.000333,0.047541,4.000000,570.494509,31.694139,142.623627,66.583073,1,no
3,3,9,12,21,17,17,34,0.000333,0.049780,4.000000,597.355169,33.186398,149.338792,71.548875,1,yes
9,9,10,13,23,36,29,65,0.000333,0.098011,10.000000,2940.315271,163.350848,294.031527,81.324997,1,yes
9,9,10,12,22,36,29,65,0.000333,0.096621,10.000000,2898.630552,161.035031,289.863055,76.238831,1,no
14,14,14,17,31,53,42,95,0.000333,0.156883,14.000000,6589.081093,366.060061,470.648649,122.789837,2,no
14,14,14,16,30,53,42,95,0.000333,0.155385,14.000000,6526.164492,362.564694,466.154607,117.302969,2,no
9,9,11,10,21,39,26,65,0.000333,0.095167,10.000000,2855.006325,158.611462,285.500632,71.273029,1,no
9,9,11,11,22,39,27,66,0.000333,0.098107,10.000000,2943.224868,163.512493,294.322487,76.107496,1,no
15,15,16,15,31,61,41,102,0.000333,0.168443,16.000000,8085.248379,449.180465,505.328024,122.603359,2,no
15,15,16,17,33,61,43,104,0.000333,0.174872,16.000000,8393.871815,466.326212,524.616988,133.486868,2,yes
12,12,16,17,33,54,40,94,0.000333,0.158058,16.000000,7586.768756,421.487153,474.173047,133.486868,1,no
9,9,12,13,25,34,33,67,0.000333,0.103713,12.000000,3733.660377,207.425576,311.138365,91.125266,1,no
9,9,12,12,24,34,33,67,0.000333,0.102397,12.000000,3686.309851,204.794992,307.192488,86.039100,1,yes
4,4,10,10,20,20,14,34,0.000333,0.048982,5.000000,734.727776,40.818210,146.945555,66.438562,2,no
9,9,14,16,30,44,31,75,0.000333,0.122672,7.000000,2576.117563,143.117642,368.016795,117.302969,2,no
8,8,14,14,28,37,27,64,0.000333,0.102557,7.000000,2153.695005,119.649723,307.670715,106.605938,2,no
12,12,11,14,25,44,37,81,0.000333,0.125384,10.000000,3761.523514,208.973529,376.152351,91.356717,1,yes
12,12,11,13,24,44,37,81,0.000333,0.123794,10.000000,3713.819626,206.323313,371.381963,86.159464,1,no
11,11,13,15,28,40,32,72,0.000333,0.115377,12.000000,4153.554653,230.753036,346.129554,106.709075,1,yes
20,20,16,25,41,93,64,157,0.000333,0.280379,16.000000,13458.170636,747.676146,841.135665,180.096405,6,no
26,26,17,35,52,134,85,219,0.000333,0.416132,16.000000,19974.340772,1109.685598,1248.396298,249.011774,12,no
11,11,13,16,29,39,35,74,0.000333,0.119830,12.000000,4313.887124,239.660396,359.490594,112.105716,3,no
6,6,7,8,15,18,14,32,0.000333,0.041673,3.000000,375.061497,20.836750,125.020499,43.651484,2,no
23,23,16,32,48,106,76,182,0.000333,0.338821,16.000000,16263.410802,903.522822,1016.463175,224.000000,6,no
13,13,14,16,30,56,37,93,0.000333,0.152114,14.000000,6388.771555,354.931753,456.340825,117.302969,2,no
13,13,14,15,29,56,37,93,0.000333,0.150597,14.000000,6325.091256,351.393959,451.792233,111.906328,2,no
9,9,12,14,26,57,34,91,0.000333,0.142580,12.000000,5132.880172,285.160010,427.740014,96.322519,1,no
3,3,10,10,20,31,16,47,0.000333,0.067710,5.000000,1015.653102,56.425172,203.130620,66.438562,1,yes
7,7,11,14,25,47,29,76,0.000333,0.117644,10.000000,3529.330704,196.073928,352.933070,91.356717,1,no
4,4,8,7,15,14,10,24,0.000333,0.031255,4.000000,375.061497,20.836750,93.765374,43.651484,1,yes
2,2,3,4,7,3,5,8,0.000333,0.007486,1.000000,22.458839,1.247713,22.458839,12.754888,1,no
5,5,10,10,20,24,15,39,0.000333,0.056185,5.000000,842.775979,46.820888,168.555196,66.438562,1,no
5,5,10,9,19,25,15,40,0.000333,0.056639,5.000000,849.585503,47.199195,169.917101,61.748606,1,no
6,6,9,12,21,21,17,38,0.000333,0.055636,4.000000,667.632248,37.090680,166.908062,71.548875,1,no
22,22,21,26,47,84,87,171,0.000333,0.316612,30.000000,28495.040809,1583.057823,949.834694,214.450099,3,no
22,22,21,28,49,84,95,179,0.000333,0.335011,30.000000,30150.991863,1675.055103,1005.033062,226.844604,3,no
4,4,9,11,20,17,17,34,0.000333,0.048982,4.000000,587.782221,32.654568,146.945555,66.583073,2,yes
4,4,9,12,21,17,18,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,71.548875,2,no
22,22,13,20,33,67,76,143,0.000333,0.240449,18.000000,12984.270463,721.348359,721.348359,134.544278,2,no
22,22,13,20,33,66,83,149,0.000333,0.250538,24.000000,18038.753371,1002.152965,751.614724,134.544278,2,no
15,15,14,20,34,68,52,120,0.000333,0.203499,14.000000,8546.937573,474.829865,610.495541,139.741531,2,no
15,15,14,21,35,68,54,122,0.000333,0.208591,14.000000,8760.815393,486.711966,625.772528,145.541635,2,yes
15,15,15,17,32,73,46,119,0.000333,0.198333,14.000000,8330.000000,462.777778,595.000000,128.090227,2,yes
12,12,11,13,24,65,41,106,0.000333,0.162002,15.000000,7290.090376,405.005021,486.006025,86.159464,1,no
8,8,9,11,20,22,20,42,0.000333,0.060507,4.000000,726.083920,40.337996,181.520980,66.583073,2,no
4,4,6,6,12,12,9,21,0.000333,0.025095,3.000000,225.852638,12.547369,75.284213,31.019550,2,no
4,4,8,10,18,15,15,30,0.000333,0.041699,4.000000,500.391000,27.799500,125.097750,57.219281,1,yes
5,5,8,12,20,20,19,39,0.000333,0.056185,4.000000,674.220783,37.456710,168.555196,67.019550,1,no
8,8,14,13,27,38,26,64,0.000333,0.101438,14.000000,4260.379202,236.687733,304.312800,101.408685,2,no
11,11,10,15,25,29,29,58,0.000333,0.089781,5.000000,1346.718295,74.817683,269.343659,91.822640,2,yes
11,11,13,17,30,31,31,62,0.000333,0.101409,6.000000,1825.363302,101.409072,304.227217,117.592585,3,yes
9,9,11,12,23,40,32,72,0.000333,0.108565,10.000000,3256.964608,180.942478,325.696461,81.073298,1,no
9,9,10,12,22,37,32,69,0.000333,0.102567,10.000000,3077.007817,170.944879,307.700782,76.238831,1,yes
10,10,11,17,28,39,37,76,0.000333,0.121786,10.000000,3653.589741,202.977208,365.358974,107.540616,1,yes
11,11,14,14,28,54,34,88,0.000333,0.141016,14.000000,5922.661264,329.036737,423.047233,106.605938,2,no
21,21,11,21,32,69,84,153,0.000333,0.255000,20.000000,15300.000000,850.000000,765.000000,130.292414,2,yes
21,21,11,22,33,69,92,161,0.000333,0.270716,20.000000,16242.949064,902.386059,812.147453,136.161243,2,no
7,7,9,10,19,24,21,45,0.000333,0.063719,8.000000,1529.253905,84.958550,191.156738,61.748606,1,no
7,7,9,10,19,25,20,45,0.000333,0.063719,8.000000,1529.253905,84.958550,191.156738,61.748606,1,yes
4,4,9,8,17,19,14,33,0.000333,0.044962,4.000000,539.545095,29.974728,134.886274,52.529325,1,no
7,7,9,10,19,25,21,46,0.000333,0.065135,8.000000,1563.237325,86.846518,195.404666,61.748606,1,no
13,13,16,17,33,53,41,94,0.000333,0.158058,16.000000,7586.768756,421.487153,474.173047,133.486868,1,no
13,13,16,16,32,53,41,94,0.000333,0.156667,16.000000,7520.000000,417.777778,470.000000,128.000000,1,no
9,9,12,12,24,34,27,61,0.000333,0.093228,12.000000,3356.192551,186.455142,279.682713,86.039100,1,no
9,9,12,11,23,34,27,61,0.000333,0.091979,12.000000,3311.247352,183.958186,275.937279,81.073298,1,yes
8,8,10,10,20,38,26,64,0.000333,0.092201,10.000000,2766.033981,153.668554,276.603398,66.438562,1,no
11,11,11,11,22,45,32,77,0.000333,0.114459,10.000000,3433.762346,190.764575,343.376235,76.107496,1,no
11,11,11,13,24,45,34,79,0.000333,0.120737,10.000000,3622.120376,201.228910,362.212038,86.159464,1,no
11,11,12,20,32,40,40,80,0.000333,0.133333,12.000000,4800.000000,266.666667,400.000000,129.458112,1,yes
11,11,12,19,31,40,40,80,0.000333,0.132112,12.000000,4756.028458,264.223803,396.335705,123.730173,1,no
10,10,11,16,27,41,37,78,0.000333,0.123627,10.000000,3708.812252,206.045125,370.881225,102.053748,1,no
11,11,14,16,30,46,35,81,0.000333,0.132486,14.000000,5564.413935,309.134108,397.458138,117.302969,2,no
11,11,14,16,30,47,36,83,0.000333,0.135757,14.000000,5701.806872,316.767048,407.271919,117.302969,2,no
17,17,17,25,42,98,53,151,0.000333,0.271413,16.000000,13027.838893,723.768827,814.239931,185.583273,9,no
12,12,14,22,36,61,42,103,0.000333,0.177501,7.000000,3727.515926,207.084218,532.502275,151.410465,2,no
18,18,15,24,39,86,54,140,0.000333,0.246652,14.000000,10359.388349,575.521575,739.956311,168.642459,6,no
7,7,12,16,28,30,32,62,0.000333,0.099352,12.000000,3576.672062,198.704003,298.056005,107.019550,1,no
7,7,12,17,29,30,33,63,0.000333,0.102018,6.000000,1836.316816,102.017601,306.052803,112.506418,1,no
11,11,12,14,26,40,41,81,0.000333,0.126912,12.000000,4568.827406,253.823745,380.735617,96.322519,1,yes
11,11,12,13,25,40,41,81,0.000333,0.125384,18.000000,6770.742325,376.152351,376.152351,91.125266,1,no
7,7,12,11,23,28,27,55,0.000333,0.082932,12.000000,2985.550891,165.863938,248.795908,81.073298,1,no
13,13,12,22,34,50,47,97,0.000333,0.164495,12.000000,5921.806747,328.989264,493.483896,141.127046,2,no
14,14,12,24,36,55,51,106,0.000333,0.182671,12.000000,6576.144602,365.341367,548.012050,153.058650,2,no
6,6,8,13,21,16,18,34,0.000333,0.049780,4.000000,597.355169,33.186398,149.338792,72.105716,2,yes
13,13,13,23,36,42,53,95,0.000333,0.163714,12.000000,5893.714502,327.428583,491.142875,152.147641,2,no
14,14,13,25,38,47,57,104,0.000333,0.181928,12.000000,6549.413537,363.856308,545.784461,164.202121,2,no
